,Tên_mặt_hàng,Thị_trường,Ngày,Giá
0,Gạo thường|Rice,An Giang,2007-03-08,4800
3327,Gạo thường|Rice,Cần Thơ|Can Tho,2017-06-01,10000
3328,Gạo thường|Rice,Cần Thơ|Can Tho,2017-06-08,10000
3329,Gạo thường|Rice,Cần Thơ|Can Tho,2017-06-22,10000
3330,Gạo thường|Rice,Cần Thơ|Can Tho,2017-06-29,10000
3331,Gạo thường|Rice,Cần Thơ|Can Tho,2017-07-06,10000
3332,Gạo thường|Rice,Cần Thơ|Can Tho,2017-07-13,10000
3333,Gạo thường|Rice,Cần Thơ|Can Tho,2017-07-20,10000
3334,Gạo thường|Rice,Cần Thơ|Can Tho,2017-07-27,10000
3335,Gạo thường|Rice,Cần Thơ|Can Tho,2017-08-03,10000
3336,Gạo thường|Rice,Cần Thơ|Can Tho,2017-08-10,10000
3337,Gạo thường|Rice,Cần Thơ|Can Tho,2017-08-17,10000
3338,Gạo thường|Rice,Cần Thơ|Can Tho,2017-08-24,10000
3339,Gạo thường|Rice,Cần Thơ|Can Tho,2017-08-31,10000
3340,Gạo thường|Rice,Cần Thơ|Can Tho,2017-09-07,10000
3341,Gạo thường|Rice,Cần Thơ|Can Tho,2017-09-14,10000
3342,Gạo thường|Rice,Cần Thơ|Can Tho,2017-09-21,10000
3343,Gạo thường|Rice,Cần Thơ|Can Tho,2017-09-28,10000
3344,Gạo thường|Rice,Cần Thơ|Can Tho,2017-10-05,10000
3345,Gạo thường|Rice,Cần Thơ|Can Tho,2017-10-12,10000
3346,Gạo thường|Rice,Cần Thơ|Can Tho,2017-10-19,10000
3347,Gạo thường|Rice,Cần Thơ|Can Tho,2017-10-26,10000
3348,Gạo thường|Rice,Cần Thơ|Can Tho,2017-11-02,10000
3349,Gạo thường|Rice,Cần Thơ|Can Tho,2017-11-09,10000
3350,Gạo thường|Rice,Cần Thơ|Can Tho,2017-11-16,10000
3351,Gạo thường|Rice,Cần Thơ|Can Tho,2017-12-07,10000
3352,Gạo thường|Rice,Cần Thơ|Can Tho,2017-12-14,10000
3353,Gạo thường|Rice,Cần Thơ|Can Tho,2017-12-21,10000
3354,Gạo thường|Rice,Cần Thơ|Can Tho,2017-12-28,10000
3355,Gạo thường|Rice,Cần Thơ|Can Tho,2018-01-04,10000
3356,Gạo thường|Rice,Cần Thơ|Can Tho,2018-01-11,10000
3357,Gạo thường|Rice,Cần Thơ|Can Tho,2018-01-18,10000
3358,Gạo thường|Rice,Cần Thơ|Can Tho,2018-01-25,10000
3359,Gạo thường|Rice,Cần Thơ|Can Tho,2018-02-01,10000
3360,Gạo thường|Rice,Cần Thơ|Can Tho,2018-02-22,10000
3361,Gạo thường|Rice,Cần Thơ|Can Tho,2018-03-01,10000
3362,Gạo thường|Rice,Cần Thơ|Can Tho,2018-03-08,10000
3363,Gạo thường|Rice,Cần Thơ|Can Tho,2018-03-15,10000
3364,Gạo thường|Rice,Cần Thơ|Can Tho,2018-03-22,10000
3365,Gạo thường|Rice,Cần Thơ|Can Tho,2018-03-29,10000
3366,Gạo thường|Rice,Cần Thơ|Can Tho,2018-04-05,10000
3367,Gạo thường|Rice,Cần Thơ|Can Tho,2018-04-12,10000
3368,Gạo thường|Rice,Cần Thơ|Can Tho,2018-04-19,10000
3369,Gạo thường|Rice,Cần Thơ|Can Tho,2018-05-03,10000
3370,Gạo thường|Rice,Cần Thơ|Can Tho,2018-05-10,10000
3371,Gạo thường|Rice,Cần Thơ|Can Tho,2018-05-17,10000
3372,Gạo thường|Rice,Cần Thơ|Can Tho,2018-05-24,10000
3373,Gạo thường|Rice,Cần Thơ|Can Tho,2018-05-31,10000
3374,Gạo thường|Rice,Cần Thơ|Can Tho,2018-06-07,10000
3375,Gạo thường|Rice,Cần Thơ|Can Tho,2018-06-14,10000
3376,Gạo thường|Rice,Cần Thơ|Can Tho,2018-06-21,10000
3377,Gạo thường|Rice,Cần Thơ|Can Tho,2018-06-28,10000
3378,Gạo thường|Rice,Cần Thơ|Can Tho,2018-07-20,10000
3379,Gạo thường|Rice,Cần Thơ|Can Tho,2018-09-21,10000
3380,Gạo thường|Rice,Cần Thơ|Can Tho,2018-10-04,10000
3381,Gạo thường|Rice,Cần Thơ|Can Tho,2018-10-22,10000
3382,Gạo thường|Rice,Cần Thơ|Can Tho,2018-11-03,10000
3383,Gạo thường|Rice,Cần Thơ|Can Tho,2018-11-17,10000
3384,Gạo thường|Rice,Cần Thơ|Can Tho,2019-01-10,10000
3385,Gạo thường|Rice,Đồng Nai|Dong Nai,2009-09-07,8000
3386,Gạo thường|Rice,Đồng Nai|Dong Nai,2011-03-21,12000
3387,Gạo thường|Rice,Đồng Nai|Dong Nai,2012-07-09,12000
3388,Gạo thường|Rice,Đồng Tháp|Dong Thap,2011-11-07,14000
3389,Gạo thường|Rice,Đồng Tháp|Dong Thap,2012-08-27,12000
3390,Gạo thường|Rice,Đồng Tháp|Dong Thap,2012-09-10,12500
3391,Gạo thường|Rice,Đồng Tháp|Dong Thap,2012-11-05,7950
3392,Gạo thường|Rice,Đồng Tháp|Dong Thap,2012-11-12,13000
3393,Gạo thường|Rice,Đồng Tháp|Dong Thap,2012-12-03,12000
3394,Gạo thường|Rice,Đồng Tháp|Dong Thap,2012-12-10,10500
3395,Gạo thường|Rice,Đồng Tháp|Dong Thap,2013-03-18,11500
3396,Gạo thường|Rice,Đồng Tháp|Dong Thap,2014-11-07,11000
3397,Gạo thường|Rice,Đồng Tháp|Dong Thap,2014-11-14,11000
3398,Gạo thường|Rice,Đồng Tháp|Dong Thap,2014-11-21,11000
3399,Gạo thường|Rice,Đồng Tháp|Dong Thap,2014-11-28,11000
3400,Gạo thường|Rice,Đồng Tháp|Dong Thap,2014-12-05,11500
3401,Gạo thường|Rice,Đồng Tháp|Dong Thap,2014-12-12,11500
3402,Gạo thường|Rice,Đồng Tháp|Dong Thap,2014-12-26,12000
3403,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-01-02,12000
3404,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-01-09,12000
3405,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-01-16,12000
3406,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-01-23,11000
3407,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-01-30,11000
3408,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-02-06,10500
3409,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-02-13,11000
3410,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-03-06,11000
3411,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-03-13,11000
3412,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-03-20,11000
3413,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-03-27,11000
3414,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-04-03,10000
3415,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-04-10,10000
3416,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-04-17,10000
3417,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-05-01,10000
3418,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-05-08,11000
3419,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-05-15,10000
3420,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-05-22,10000
3421,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-05-29,10000
3422,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-06-05,10000
3423,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-06-12,10000
3424,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-06-19,10000
3425,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-06-26,10000
3426,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-07-03,10000
3427,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-07-10,11000
3428,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-07-17,11000
3429,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-07-24,11000
3430,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-07-31,11000
3431,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-08-07,10000
3432,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-08-14,10000
3433,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-08-21,10000
3434,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-08-28,10000
3435,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-09-04,11000
3436,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-09-11,11000
3437,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-09-18,11000
3438,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-09-25,11000
3439,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-10-02,11000
3440,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-10-09,11000
3441,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-10-16,11000
3442,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-10-23,11000
3443,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-10-30,11000
3444,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-11-06,11000
3445,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-11-13,11000
3446,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-11-20,11000
3447,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-11-24,10000
3448,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-11-27,11000
3449,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-12-04,11000
3450,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-12-11,11000
3451,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-12-18,11000
3452,Gạo thường|Rice,Đồng Tháp|Dong Thap,2015-12-25,11000
3453,Gạo thường|Rice,Đồng Tháp|Dong Thap,2016-01-01,11000
3454,Gạo thường|Rice,Đồng Tháp|Dong Thap,2016-01-08,11000
3455,Gạo thường|Rice,Hà Nội|Hanoi,2013-04-18,10000
3456,Gạo thường|Rice,Hà Nội|Hanoi,2020-02-11,13000
3457,Gạo thường|Rice,Hậu Giang|Hau Giang,2014-11-04,9700
3458,Gạo thường|Rice,Hậu Giang|Hau Giang,2014-11-11,10000
3459,Gạo thường|Rice,Hậu Giang|Hau Giang,2014-11-18,10000
3460,Gạo thường|Rice,Hậu Giang|Hau Giang,2014-11-25,9500
3461,Gạo thường|Rice,Hậu Giang|Hau Giang,2014-12-02,9500
3462,Gạo thường|Rice,Hậu Giang|Hau Giang,2014-12-09,9500
3463,Gạo thường|Rice,Hậu Giang|Hau Giang,2014-12-16,9500
3464,Gạo thường|Rice,Hậu Giang|Hau Giang,2014-12-23,9500
3465,Gạo thường|Rice,Hậu Giang|Hau Giang,2014-12-30,9500
3466,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-01-06,9500
3467,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-01-13,9500
3468,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-01-20,9500
3469,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-01-27,9500
3470,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-02-03,9500
3471,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-02-10,9500
3472,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-02-17,9500
3473,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-03-03,9500
3474,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-03-09,9500
3475,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-03-17,9500
3476,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-03-24,9500
3477,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-03-31,9500
3478,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-04-07,9500
3479,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-04-14,9500
3480,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-04-28,9500
3481,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-05-05,9500
3482,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-05-12,9500
3483,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-05-19,9500
3484,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-05-26,9500
3485,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-06-02,9500
3486,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-06-09,9500
3487,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-06-16,9500
3488,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-06-23,9500
3489,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-06-30,9500
3490,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-07-07,9500
3491,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-07-14,9500
3492,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-07-21,9500
3493,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-07-28,9500
3494,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-08-04,9500
3495,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-08-11,9500
3496,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-08-18,9500
3497,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-08-25,9500
3498,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-09-01,9500
3499,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-09-08,9500
3500,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-09-15,9500
3501,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-09-22,9500
3502,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-09-29,9500
3503,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-10-06,9500
3504,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-10-13,9500
3505,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-10-20,9500
3506,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-10-27,9500
3507,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-11-03,9500
3508,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-11-09,9500
3509,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-11-17,9500
3510,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-11-24,9500
3511,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-12-01,9500
3512,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-12-08,9500
3513,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-12-15,9500
3514,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-12-22,9500
3515,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-12-24,10000
3516,Gạo thường|Rice,Hậu Giang|Hau Giang,2015-12-29,9500
3517,Gạo thường|Rice,Hậu Giang|Hau Giang,2016-01-05,9500
3518,Gạo thường|Rice,Kiên Giang|Kien Giang,2007-03-26,4500
3519,Gạo thường|Rice,Kiên Giang|Kien Giang,2008-03-03,7000
3520,Gạo thường|Rice,Kiên Giang|Kien Giang,2008-03-24,7500
3521,Gạo thường|Rice,Kiên Giang|Kien Giang,2008-03-25,7500
3522,Gạo thường|Rice,Kiên Giang|Kien Giang,2008-05-26,9000
3523,Gạo thường|Rice,Kiên Giang|Kien Giang,2008-05-29,9000
3524,Gạo thường|Rice,Kiên Giang|Kien Giang,2008-06-02,9500
3525,Gạo thường|Rice,Kiên Giang|Kien Giang,2008-06-16,10000
3526,Gạo thường|Rice,Kiên Giang|Kien Giang,2008-07-07,9500
3527,Gạo thường|Rice,Kiên Giang|Kien Giang,2008-09-29,7000
3528,Gạo thường|Rice,Kiên Giang|Kien Giang,2008-11-03,6000
3529,Gạo thường|Rice,Kiên Giang|Kien Giang,2008-11-10,5500
3530,Gạo thường|Rice,Kiên Giang|Kien Giang,2008-11-17,5500
3531,Gạo thường|Rice,Kiên Giang|Kien Giang,2008-12-01,5000
3532,Gạo thường|Rice,Kiên Giang|Kien Giang,2008-12-22,5200
3533,Gạo thường|Rice,Kiên Giang|Kien Giang,2009-01-05,6000
3534,Gạo thường|Rice,Kiên Giang|Kien Giang,2009-03-16,7000
3535,Gạo thường|Rice,Kiên Giang|Kien Giang,2009-04-20,6500
3536,Gạo thường|Rice,Kiên Giang|Kien Giang,2009-04-27,6600
3537,Gạo thường|Rice,Kiên Giang|Kien Giang,2009-08-17,5500
3538,Gạo thường|Rice,Kiên Giang|Kien Giang,2009-08-24,5100
3539,Gạo thường|Rice,Kiên Giang|Kien Giang,2009-12-07,7500
3540,Gạo thường|Rice,Kiên Giang|Kien Giang,2009-12-21,8500
3541,Gạo thường|Rice,Kiên Giang|Kien Giang,2010-01-18,8200
3542,Gạo thường|Rice,Kiên Giang|Kien Giang,2010-02-01,8000
3543,Gạo thường|Rice,Kiên Giang|Kien Giang,2011-11-28,13000
3544,Gạo thường|Rice,Kiên Giang|Kien Giang,2014-04-02,11500
3545,Gạo thường|Rice,Kiên Giang|Kien Giang,2014-04-07,11000
3546,Gạo thường|Rice,Kiên Giang|Kien Giang,2014-04-14,11000
3547,Gạo thường|Rice,Kiên Giang|Kien Giang,2014-09-22,12000
3548,Gạo thường|Rice,Kon Tum,2008-03-03,7100
3549,Gạo thường|Rice,Kon Tum,2010-06-07,7500
3550,Gạo thường|Rice,Lâm Đồng|Lam Dong,2008-01-28,5700
3551,Gạo thường|Rice,Lâm Đồng|Lam Dong,2008-03-10,6200
3552,Gạo thường|Rice,Lâm Đồng|Lam Dong,2008-03-17,6500
3553,Gạo thường|Rice,Lâm Đồng|Lam Dong,2008-03-24,6800
3554,Gạo thường|Rice,Lâm Đồng|Lam Dong,2008-05-05,10000
3555,Gạo thường|Rice,Lâm Đồng|Lam Dong,2008-05-15,10000
3556,Gạo thường|Rice,Lâm Đồng|Lam Dong,2008-08-11,10500
3557,Gạo thường|Rice,Lâm Đồng|Lam Dong,2008-09-08,10000
3558,Gạo thường|Rice,Lâm Đồng|Lam Dong,2008-10-13,9500
3559,Gạo thường|Rice,Lâm Đồng|Lam Dong,2009-01-05,8000
3560,Gạo thường|Rice,Lâm Đồng|Lam Dong,2009-01-12,7500
3561,Gạo thường|Rice,Lâm Đồng|Lam Dong,2009-03-23,7800
3562,Gạo thường|Rice,Lâm Đồng|Lam Dong,2009-07-06,7800
3563,Gạo thường|Rice,Lâm Đồng|Lam Dong,2009-07-13,7500
3564,Gạo thường|Rice,Lâm Đồng|Lam Dong,2009-08-03,7000
3565,Gạo thường|Rice,Lâm Đồng|Lam Dong,2009-09-14,7000
3566,Gạo thường|Rice,Lâm Đồng|Lam Dong,2009-09-21,6500
3567,Gạo thường|Rice,Lâm Đồng|Lam Dong,2009-10-05,7000
3568,Gạo thường|Rice,Lâm Đồng|Lam Dong,2009-11-30,8000
3569,Gạo thường|Rice,Lâm Đồng|Lam Dong,2009-12-07,8500
3570,Gạo thường|Rice,Lâm Đồng|Lam Dong,2010-02-01,9000
3571,Gạo thường|Rice,Lâm Đồng|Lam Dong,2010-03-29,8500
3572,Gạo thường|Rice,Lâm Đồng|Lam Dong,2010-06-07,9000
3573,Gạo thường|Rice,Lâm Đồng|Lam Dong,2010-08-16,9200
3574,Gạo thường|Rice,Lâm Đồng|Lam Dong,2010-08-23,9000
3575,Gạo thường|Rice,Lâm Đồng|Lam Dong,2010-11-01,9000
3576,Gạo thường|Rice,Lâm Đồng|Lam Dong,2010-11-29,11000
3577,Gạo thường|Rice,Lâm Đồng|Lam Dong,2011-01-24,11500
3578,Gạo thường|Rice,Lâm Đồng|Lam Dong,2011-10-03,11500
3579,Gạo thường|Rice,Lâm Đồng|Lam Dong,2011-10-31,12000
3580,Gạo thường|Rice,Lâm Đồng|Lam Dong,2012-03-05,13000
3581,Gạo thường|Rice,Long An,2013-07-29,11000
3582,Gạo thường|Rice,Long An,2013-11-04,11500
3583,Gạo thường|Rice,Long An,2014-11-24,10000
3584,Gạo thường|Rice,Long An,2016-03-21,10000
3585,Gạo thường|Rice,Nha Trang,2010-02-08,10000
3586,Gạo thường|Rice,Nha Trang,2012-03-05,10000
3587,Gạo thường|Rice,Nha Trang,2012-07-09,9500
3588,Gạo thường|Rice,Nha Trang,2012-07-16,9200
3589,Gạo thường|Rice,Nha Trang,2012-09-10,9000
3590,Gạo thường|Rice,Sóc Trăng|Soc Trang,2014-11-05,9000
3591,Gạo thường|Rice,Sóc Trăng|Soc Trang,2014-11-10,9000
3592,Gạo thường|Rice,Sóc Trăng|Soc Trang,2014-11-12,9000
3593,Gạo thường|Rice,Sóc Trăng|Soc Trang,2014-11-17,9000
3594,Gạo thường|Rice,Sóc Trăng|Soc Trang,2014-11-19,9000
3595,Gạo thường|Rice,Sóc Trăng|Soc Trang,2014-11-24,9000
3596,Gạo thường|Rice,Sóc Trăng|Soc Trang,2014-11-26,9000
3597,Gạo thường|Rice,Sóc Trăng|Soc Trang,2014-12-01,9000
3598,Gạo thường|Rice,Sóc Trăng|Soc Trang,2014-12-03,9000
3599,Gạo thường|Rice,Sóc Trăng|Soc Trang,2014-12-10,9000
3600,Gạo thường|Rice,Sóc Trăng|Soc Trang,2014-12-15,9500
3601,Gạo thường|Rice,Sóc Trăng|Soc Trang,2014-12-22,9500
3602,Gạo thường|Rice,Sóc Trăng|Soc Trang,2014-12-24,9500
3603,Gạo thường|Rice,Sóc Trăng|Soc Trang,2014-12-29,9500
3604,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-01-05,9500
3605,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-01-07,9500
3606,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-01-12,9500
3607,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-01-14,9500
3608,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-01-19,9500
3609,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-01-21,9500
3610,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-01-26,9500
3611,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-01-28,9500
3612,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-02-02,9500
3613,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-02-04,9500
3614,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-02-09,9500
3615,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-02-11,9500
3616,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-02-16,9500
3617,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-03-04,9500
3618,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-03-09,9500
3619,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-03-11,9500
3620,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-03-16,9500
3621,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-03-18,9500
3622,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-03-23,9500
3623,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-03-25,9500
3624,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-03-30,9500
3625,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-04-01,9500
3626,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-04-06,9500
3627,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-04-08,9500
3628,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-04-13,9500
3629,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-04-15,9500
3630,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-04-27,9000
3631,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-05-04,9000
3632,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-05-06,9500
3633,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-05-11,9000
3634,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-05-13,9000
3635,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-05-18,9000
3636,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-05-20,9000
3637,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-05-25,9000
3638,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-05-27,9000
3639,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-06-01,9000
3640,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-06-03,9000
3641,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-06-08,9000
3642,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-06-10,9000
3643,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-06-15,9000
3644,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-06-17,9000
3645,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-06-22,9000
3646,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-06-24,9000
3647,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-06-29,9000
3648,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-07-01,9000
3649,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-07-06,9000
3650,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-07-08,9000
3651,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-07-13,9000
3652,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-07-15,9000
3653,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-07-20,9000
3654,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-07-22,9000
3655,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-07-27,9000
3656,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-07-29,9000
3657,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-08-03,9000
3658,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-08-05,9000
3659,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-08-10,9000
3660,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-08-12,9000
3661,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-08-17,9000
3662,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-08-19,9000
3663,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-08-24,9000
3664,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-08-26,9000
3665,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-08-31,9000
3666,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-09-01,9000
3667,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-09-07,9000
3668,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-09-09,9000
3669,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-09-14,9000
3670,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-09-16,9000
3671,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-09-21,9000
3672,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-09-23,9000
3673,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-09-28,9000
3674,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-09-30,9000
3675,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-10-05,9000
3676,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-10-07,9000
3677,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-10-12,9000
3678,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-10-14,9000
3679,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-10-19,9000
3680,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-10-21,9000
3681,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-10-26,9000
3682,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-10-28,9000
